site,logger,rowid,time2,timestamp,actual_conductivity,depth,pressure,record,resistivity,salinity,specific_conductivity,tds,temperature,water_density
c3,c3log,gcrew_2020-08-06 22:45:00_c3log,2020-08-06 22:45:00,2020-08-06 22:45:00,16390.18,44.61732,0.642222,39688,61.01214,10.09601,16942.28,11.01248,23.29387,1.005076
c3,c3log,gcrew_2020-08-06 23:00:00_c3log,2020-08-06 23:00:00,2020-08-06 23:00:00,16390.38,44.58479,0.641754,39689,61.01139,10.09644,16942.96,11.01292,23.29247,1.005077
c3,c3log,gcrew_2020-08-06 23:15:00_c3log,2020-08-06 23:15:00,2020-08-06 23:15:00,16387.77,44.58883,0.641812,39690,61.0211,10.09499,16940.73,11.01148,23.29106,1.005076
c3,c3log,gcrew_2020-08-06 23:30:00_c3log,2020-08-06 23:30:00,2020-08-06 23:30:00,16387,44.58883,0.641812,39691,61.024,10.09453,16940.02,11.01101,23.2908,1.005076
c3,c3log,gcrew_2020-08-06 23:45:00_c3log,2020-08-06 23:45:00,2020-08-06 23:45:00,16385.73,44.50615,0.640622,39692,61.02871,10.0939,16939.06,11.01039,23.28974,1.005076
c3,c3log,gcrew_2020-08-07 00:00:00_c3log,2020-08-07 00:00:00,2020-08-07 00:00:00,16385.34,44.60838,0.642094,39693,61.03017,10.0939,16939.07,11.01039,23.28851,1.005076
c3,c3log,gcrew_2020-08-07 00:15:00_c3log,2020-08-07 00:15:00,2020-08-07 00:15:00,16385.86,44.56677,0.641495,39694,61.02822,10.09444,16939.91,11.01094,23.28763,1.005077
c3,c3log,gcrew_2020-08-07 00:30:00_c3log,2020-08-07 00:30:00,2020-08-07 00:30:00,16377.35,44.58042,0.641691,39695,61.05992,10.08897,16931.46,11.00545,23.28658,1.005073
c3,c3log,gcrew_2020-08-07 00:45:00_c3log,2020-08-07 00:45:00,2020-08-07 00:45:00,16387.67,44.51973,0.640818,39696,61.02147,10.096,16942.34,11.01252,23.28596,1.005078
c3,c3log,gcrew_2020-08-07 01:00:00_c3log,2020-08-07 01:00:00,2020-08-07 01:00:00,16386.71,44.56114,0.641414,39697,61.02508,10.09558,16941.68,11.01209,23.28491,1.005078
c3,c3log,gcrew_2020-08-07 01:15:00_c3log,2020-08-07 01:15:00,2020-08-07 01:15:00,16384.62,44.53404,0.641024,39698,61.03284,10.09454,16940.09,11.01106,23.28323,1.005078
c3,c3log,gcrew_2020-08-07 01:30:00_c3log,2020-08-07 01:30:00,2020-08-07 01:30:00,16380.78,44.54338,0.641158,39699,61.04714,10.09212,16936.36,11.00863,23.28254,1.005076
c3,c3log,gcrew_2020-08-07 01:45:00_c3log,2020-08-07 01:45:00,2020-08-07 01:45:00,16386.07,44.51085,0.64069,39700,61.02746,10.09583,16942.11,11.01237,23.28166,1.005079
c3,c3log,gcrew_2020-08-07 02:00:00_c3log,2020-08-07 02:00:00,2020-08-07 02:00:00,16386.18,44.51569,0.640759,39701,61.02702,10.0961,16942.53,11.01264,23.28078,1.00508
c3,c3log,gcrew_2020-08-07 02:15:00_c3log,2020-08-07 02:15:00,2020-08-07 02:15:00,16381.55,44.47805,0.640218,39702,61.0443,10.09322,16938.09,11.00976,23.27972,1.005078
c3,c3log,gcrew_2020-08-07 02:30:00_c3log,2020-08-07 02:30:00,2020-08-07 02:30:00,16357.82,44.50045,0.64054,39703,61.13283,10.07759,16913.94,10.99406,23.27858,1.005066
c3,c3log,gcrew_2020-08-07 02:45:00_c3log,2020-08-07 02:45:00,2020-08-07 02:45:00,16387.52,44.47805,0.640218,39704,61.02205,10.09755,16944.79,11.01412,23.27814,1.005082
c3,c3log,gcrew_2020-08-07 03:00:00_c3log,2020-08-07 03:00:00,2020-08-07 03:00:00,16386.28,44.47805,0.640218,39705,61.02667,10.09694,16943.86,11.01351,23.27709,1.005081
c3,c3log,gcrew_2020-08-07 03:15:00_c3log,2020-08-07 03:15:00,2020-08-07 03:15:00,16371.47,44.41743,0.639345,39706,61.08188,10.08722,16928.84,11.00375,23.27621,1.005074
c3,c3log,gcrew_2020-08-07 03:30:00_c3log,2020-08-07 03:30:00,2020-08-07 03:30:00,16387.99,44.41273,0.639277,39707,61.02029,10.09851,16946.31,11.0151,23.27507,1.005083
c3,c3log,gcrew_2020-08-07 03:45:00_c3log,2020-08-07 03:45:00,2020-08-07 03:45:00,16392.25,44.42121,0.6394,39708,61.00442,10.10153,16950.99,11.01814,23.27427,1.005085
c3,c3log,gcrew_2020-08-07 04:00:00_c3log,2020-08-07 04:00:00,2020-08-07 04:00:00,16386.47,44.40325,0.639141,39709,61.02595,10.09779,16945.21,11.01439,23.27366,1.005083
c3,c3log,gcrew_2020-08-07 04:15:00_c3log,2020-08-07 04:15:00,2020-08-07 04:15:00,16393.45,44.41743,0.639345,39710,60.99998,10.10263,16952.69,11.01925,23.27287,1.005087
c3,c3log,gcrew_2020-08-07 04:30:00_c3log,2020-08-07 04:30:00,2020-08-07 04:30:00,16385.74,44.38463,0.638873,39711,61.02868,10.09758,16944.89,11.01418,23.27235,1.005083
c3,c3log,gcrew_2020-08-07 04:45:00_c3log,2020-08-07 04:45:00,2020-08-07 04:45:00,16390.18,44.40325,0.639141,39712,61.01213,10.10074,16949.79,11.01736,23.27145,1.005086
c3,c3log,gcrew_2020-08-07 05:00:00_c3log,2020-08-07 05:00:00,2020-08-07 05:00:00,16383.09,44.41743,0.639345,39713,61.03855,10.0962,16942.77,11.0128,23.2705,1.005082
c3,c3log,gcrew_2020-08-07 05:15:00_c3log,2020-08-07 05:15:00,2020-08-07 05:15:00,16383.54,44.37079,0.638674,39714,61.03686,10.09659,16943.39,11.0132,23.27006,1.005083
c3,c3log,gcrew_2020-08-07 05:30:00_c3log,2020-08-07 05:30:00,2020-08-07 05:30:00,16364.52,44.37079,0.638674,39715,61.10781,10.084,16923.92,11.00055,23.26945,1.005074
c3,c3log,gcrew_2020-08-07 05:45:00_c3log,2020-08-07 05:45:00,2020-08-07 05:45:00,16384.15,44.35231,0.638408,39716,61.03462,10.09737,16944.6,11.01399,23.2683,1.005084
c3,c3log,gcrew_2020-08-07 06:00:00_c3log,2020-08-07 06:00:00,2020-08-07 06:00:00,16384.33,44.35231,0.638408,39717,61.03391,10.09763,16945,11.01425,23.26769,1.005084
c3,c3log,gcrew_2020-08-07 06:15:00_c3log,2020-08-07 06:15:00,2020-08-07 06:15:00,16382.07,44.34349,0.638281,39718,61.04235,10.09624,16942.86,11.01286,23.26707,1.005083
c3,c3log,gcrew_2020-08-07 06:30:00_c3log,2020-08-07 06:30:00,2020-08-07 06:30:00,16379.27,45.42424,0.653837,39719,61.05276,10.09452,16940.21,11.01113,23.26637,1.005082
c3,c3log,gcrew_2020-08-07 06:45:00_c3log,2020-08-07 06:45:00,2020-08-07 06:45:00,16386.29,46.27144,0.666032,39720,61.02661,10.09934,16947.67,11.01599,23.26576,1.005086
c3,c3log,gcrew_2020-08-07 07:00:00_c3log,2020-08-07 07:00:00,2020-08-07 07:00:00,16366.85,47.16025,0.678825,39721,61.0991,10.08643,16927.71,11.00301,23.26531,1.005076
c3,c3log,gcrew_2020-08-07 07:15:00_c3log,2020-08-07 07:15:00,2020-08-07 07:15:00,16371.03,48.15209,0.693102,39722,61.08349,10.0894,16932.3,11.006,23.26452,1.005079
c3,c3log,gcrew_2020-08-07 07:30:00_c3log,2020-08-07 07:30:00,2020-08-07 07:30:00,16379.91,49.05601,0.706113,39723,61.05041,10.09546,16941.68,11.01209,23.26391,1.005084
c3,c3log,gcrew_2020-08-07 07:45:00_c3log,2020-08-07 07:45:00,2020-08-07 07:45:00,16377.79,50.19672,0.722532,39724,61.05829,10.09412,16939.61,11.01075,23.26356,1.005083
c3,c3log,gcrew_2020-08-07 08:00:00_c3log,2020-08-07 08:00:00,2020-08-07 08:00:00,16371.56,51.14251,0.736146,39725,61.08152,10.08997,16933.2,11.00658,23.26347,1.005079
c3,c3log,gcrew_2020-08-07 08:15:00_c3log,2020-08-07 08:15:00,2020-08-07 08:15:00,16386.42,51.67817,0.743856,39726,61.02614,10.10012,16948.89,11.01678,23.2625,1.005087
c3,c3log,gcrew_2020-08-07 08:30:00_c3log,2020-08-07 08:30:00,2020-08-07 08:30:00,16367.5,52.18032,0.751084,39727,61.09668,10.08757,16929.5,11.00417,23.26197,1.005078
c3,c3log,gcrew_2020-08-07 08:45:00_c3log,2020-08-07 08:45:00,2020-08-07 08:45:00,16384.25,52.54857,0.756385,39728,61.03423,10.09885,16946.94,11.01551,23.26162,1.005087
c3,c3log,gcrew_2020-08-07 09:00:00_c3log,2020-08-07 09:00:00,2020-08-07 09:00:00,16381.86,52.52094,0.755987,39729,61.04313,10.09732,16944.58,11.01398,23.26128,1.005086
c3,c3log,gcrew_2020-08-07 09:15:00_c3log,2020-08-07 09:15:00,2020-08-07 09:15:00,16383.79,52.36206,0.7537,39730,61.03594,10.09871,16946.73,11.01537,23.26083,1.005087
c3,c3log,gcrew_2020-08-07 09:30:00_c3log,2020-08-07 09:30:00,2020-08-07 09:30:00,16386.7,52.16263,0.75083,39731,61.0251,10.10077,16949.91,11.01744,23.26031,1.005088
c3,c3log,gcrew_2020-08-07 09:45:00_c3log,2020-08-07 09:45:00,2020-08-07 09:45:00,16384.5,51.91093,0.747207,39732,61.03331,10.09946,16947.9,11.01613,23.25952,1.005088
c3,c3log,gcrew_2020-08-07 10:00:00_c3log,2020-08-07 10:00:00,2020-08-07 10:00:00,16384.8,51.63134,0.743182,39733,61.03217,10.09979,16948.42,11.01647,23.2589,1.005088
c3,c3log,gcrew_2020-08-07 10:15:00_c3log,2020-08-07 10:15:00,2020-08-07 10:15:00,16382.48,51.36578,0.73936,39734,61.04082,10.09833,16946.17,11.01501,23.25846,1.005087
c3,c3log,gcrew_2020-08-07 10:30:00_c3log,2020-08-07 10:30:00,2020-08-07 10:30:00,16382.78,51.09467,0.735457,39735,61.03971,10.09859,16946.56,11.01527,23.25819,1.005087
c3,c3log,gcrew_2020-08-07 10:45:00_c3log,2020-08-07 10:45:00,2020-08-07 10:45:00,16387.97,50.86337,0.732128,39736,61.02039,10.10225,16952.23,11.01895,23.25731,1.00509
c3,c3log,gcrew_2020-08-07 11:00:00_c3log,2020-08-07 11:00:00,2020-08-07 11:00:00,16385.25,50.56059,0.72777,39737,61.03049,10.10058,16949.66,11.01727,23.25662,1.005089
c3,c3log,gcrew_2020-08-07 11:15:00_c3log,2020-08-07 11:15:00,2020-08-07 11:15:00,16379.9,50.36944,0.725019,39738,61.05043,10.09705,16944.21,11.01373,23.25635,1.005087
c3,c3log,gcrew_2020-08-07 11:30:00_c3log,2020-08-07 11:30:00,2020-08-07 11:30:00,16377.75,50.13205,0.721601,39739,61.05847,10.09581,16942.3,11.0125,23.25538,1.005086
c3,c3log,gcrew_2020-08-07 11:45:00_c3log,2020-08-07 11:45:00,2020-08-07 11:45:00,16381.75,49.93574,0.718776,39740,61.04354,10.09857,16946.56,11.01526,23.25503,1.005088
c3,c3log,gcrew_2020-08-07 12:00:00_c3log,2020-08-07 12:00:00,2020-08-07 12:00:00,16383.65,49.77248,0.716426,39741,61.03645,10.09995,16948.71,11.01666,23.25449,1.005089
c3,c3log,gcrew_2020-08-07 12:15:00_c3log,2020-08-07 12:15:00,2020-08-07 12:15:00,16366.39,49.63819,0.714493,39742,61.10083,10.08855,16931.08,11.0052,23.2538,1.005081
c3,c3log,gcrew_2020-08-07 12:30:00_c3log,2020-08-07 12:30:00,2020-08-07 12:30:00,16371.49,49.43339,0.711545,39743,61.08181,10.09202,16936.45,11.00869,23.25353,1.005084
c3,c3log,gcrew_2020-08-07 12:45:00_c3log,2020-08-07 12:45:00,2020-08-07 12:45:00,16375.95,49.27498,0.709265,39744,61.06517,10.09515,16941.3,11.01184,23.25283,1.005086
c3,c3log,gcrew_2020-08-07 13:00:00_c3log,2020-08-07 13:00:00,2020-08-07 13:00:00,16382.39,49.11119,0.706907,39745,61.04117,10.09957,16948.13,11.01628,23.2523,1.00509
c3,c3log,gcrew_2020-08-07 13:15:00_c3log,2020-08-07 13:15:00,2020-08-07 13:15:00,16402.98,49.06952,0.706307,39746,60.96455,10.11341,16969.52,11.03019,23.25205,1.0051
c3,c3log,gcrew_2020-08-07 13:30:00_c3log,2020-08-07 13:30:00,2020-08-07 13:30:00,16383.68,48.85485,0.703218,39747,61.03633,10.10077,16950,11.0175,23.25073,1.005091
c3,c3log,gcrew_2020-08-07 13:45:00_c3log,2020-08-07 13:45:00,2020-08-07 13:45:00,16385.18,48.7623,0.701885,39748,61.03077,10.10185,16951.67,11.01858,23.25037,1.005092
c3,c3log,gcrew_2020-08-07 14:00:00_c3log,2020-08-07 14:00:00,2020-08-07 14:00:00,16382.75,48.65046,0.700275,39749,61.0398,10.10039,16949.42,11.01712,23.24958,1.005091
c3,c3log,gcrew_2020-08-07 14:15:00_c3log,2020-08-07 14:15:00,2020-08-07 14:15:00,16385.86,48.49688,0.698065,39750,61.02823,10.10258,16952.82,11.01933,23.24905,1.005093
c3,c3log,gcrew_2020-08-07 14:30:00_c3log,2020-08-07 14:30:00,2020-08-07 14:30:00,16382.57,48.42227,0.696991,39751,61.04049,10.10053,16949.64,11.01727,23.24835,1.005091
c3,c3log,gcrew_2020-08-07 14:45:00_c3log,2020-08-07 14:45:00,2020-08-07 14:45:00,16379.44,48.29222,0.695119,39752,61.05216,10.09856,16946.61,11.0153,23.24773,1.00509
c3,c3log,gcrew_2020-08-07 15:00:00_c3log,2020-08-07 15:00:00,2020-08-07 15:00:00,16378.59,48.21297,0.693978,39753,61.05532,10.09809,16945.88,11.01482,23.24729,1.00509
c3,c3log,gcrew_2020-08-07 15:15:00_c3log,2020-08-07 15:15:00,2020-08-07 15:15:00,16381.2,48.14294,0.69297,39754,61.04557,10.09998,16948.82,11.01673,23.2466,1.005091
c3,c3log,gcrew_2020-08-07 15:30:00_c3log,2020-08-07 15:30:00,2020-08-07 15:30:00,16380.71,48.00368,0.690966,39755,61.04742,10.09978,16948.51,11.01653,23.24598,1.005091
c3,c3log,gcrew_2020-08-07 15:45:00_c3log,2020-08-07 15:45:00,2020-08-07 15:45:00,16381.18,47.90575,0.689556,39756,61.04567,10.10012,16949.03,11.01687,23.24589,1.005092
c3,c3log,gcrew_2020-08-07 16:00:00_c3log,2020-08-07 16:00:00,2020-08-07 16:00:00,16378.65,47.87852,0.689164,39757,61.0551,10.09868,16946.83,11.01544,23.24466,1.005091
c3,c3log,gcrew_2020-08-07 16:15:00_c3log,2020-08-07 16:15:00,2020-08-07 16:15:00,16381.5,47.7474,0.687277,39758,61.04447,10.10067,16949.89,11.01743,23.24432,1.005092
c3,c3log,gcrew_2020-08-07 16:30:00_c3log,2020-08-07 16:30:00,2020-08-07 16:30:00,16379.13,47.71441,0.686802,39759,61.0533,10.0993,16947.8,11.01607,23.24326,1.005092
c3,c3log,gcrew_2020-08-07 16:45:00_c3log,2020-08-07 16:45:00,2020-08-07 16:45:00,16375.5,47.61224,0.685331,39760,61.06683,10.09698,16944.22,11.01374,23.24273,1.00509
c3,c3log,gcrew_2020-08-07 17:00:00_c3log,2020-08-07 17:00:00,2020-08-07 17:00:00,16374.74,47.53287,0.684189,39761,61.06968,10.09664,16943.69,11.0134,23.24194,1.00509
c3,c3log,gcrew_2020-08-07 17:15:00_c3log,2020-08-07 17:15:00,2020-08-07 17:15:00,16376.73,47.46264,0.683178,39762,61.06227,10.09816,16946.04,11.01493,23.24106,1.005091
c3,c3log,gcrew_2020-08-07 17:30:00_c3log,2020-08-07 17:30:00,2020-08-07 17:30:00,16374.19,47.43501,0.68278,39763,61.07171,10.09669,16943.77,11.01345,23.24001,1.00509
c3,c3log,gcrew_2020-08-07 17:45:00_c3log,2020-08-07 17:45:00,2020-08-07 17:45:00,16375.32,47.36054,0.681708,39764,61.06751,10.09746,16944.97,11.01423,23.23991,1.005091
c3,c3log,gcrew_2020-08-07 18:00:00_c3log,2020-08-07 18:00:00,2020-08-07 18:00:00,16374.81,47.29999,0.680837,39765,61.06941,10.09732,16944.77,11.0141,23.23895,1.005091
c3,c3log,gcrew_2020-08-07 18:15:00_c3log,2020-08-07 18:15:00,2020-08-07 18:15:00,16371.99,47.22174,0.67971,39766,61.07994,10.09558,16942.08,11.01235,23.23825,1.00509
c3,c3log,gcrew_2020-08-07 18:30:00_c3log,2020-08-07 18:30:00,2020-08-07 18:30:00,16370.78,47.17867,0.679091,39767,61.08445,10.09484,16940.95,11.01162,23.23789,1.00509
c3,c3log,gcrew_2020-08-07 18:45:00_c3log,2020-08-07 18:45:00,2020-08-07 18:45:00,16375.89,47.10473,0.678026,39768,61.06539,10.09843,16946.5,11.01523,23.2371,1.005093
c3,c3log,gcrew_2020-08-07 19:00:00_c3log,2020-08-07 19:00:00,2020-08-07 19:00:00,16374.21,47.05352,0.677289,39769,61.07166,10.09742,16944.93,11.01421,23.23658,1.005092
c3,c3log,gcrew_2020-08-07 19:15:00_c3log,2020-08-07 19:15:00,2020-08-07 19:15:00,16376,47.02999,0.67695,39770,61.06496,10.09868,16946.89,11.01548,23.23631,1.005093
c3,c3log,gcrew_2020-08-07 19:30:00_c3log,2020-08-07 19:30:00,2020-08-07 19:30:00,16371.55,47.02072,0.676817,39771,61.08158,10.09581,16942.45,11.01259,23.23579,1.005091
c3,c3log,gcrew_2020-08-07 19:45:00_c3log,2020-08-07 19:45:00,2020-08-07 19:45:00,16375.12,46.9701,0.676088,39772,61.06824,10.0984,16946.48,11.01521,23.23482,1.005093
c3,c3log,gcrew_2020-08-07 20:00:00_c3log,2020-08-07 20:00:00,2020-08-07 20:00:00,16373.42,46.998,0.67649,39773,61.07459,10.09752,16945.12,11.01433,23.23359,1.005093
c3,c3log,gcrew_2020-08-07 20:15:00_c3log,2020-08-07 20:15:00,2020-08-07 20:15:00,16374.98,47.04391,0.677151,39774,61.06878,10.0987,16946.94,11.01551,23.23297,1.005094
c3,c3log,gcrew_2020-08-07 20:30:00_c3log,2020-08-07 20:30:00,2020-08-07 20:30:00,16373.23,47.81631,0.688269,39775,61.07531,10.09765,16945.33,11.01447,23.23236,1.005093
c3,c3log,gcrew_2020-08-07 20:45:00_c3log,2020-08-07 20:45:00,2020-08-07 20:45:00,16368.01,51.76186,0.745061,39776,61.09477,10.09425,16940.08,11.01105,23.23192,1.005091
c3,c3log,gcrew_2020-08-07 21:00:00_c3log,2020-08-07 21:00:00,2020-08-07 21:00:00,16368.1,55.97633,0.805724,39777,61.09446,10.09437,16940.26,11.01117,23.23166,1.005091
c3,c3log,gcrew_2020-08-07 21:15:00_c3log,2020-08-07 21:15:00,2020-08-07 21:15:00,16371.84,61.16502,0.88041,39778,61.08049,10.097,16944.34,11.01382,23.23105,1.005093
c3,c3log,gcrew_2020-08-07 21:30:00_c3log,2020-08-07 21:30:00,2020-08-07 21:30:00,16372.81,61.65961,0.887529,39779,61.07688,10.09784,16945.64,11.01466,23.23016,1.005094
c3,c3log,gcrew_2020-08-07 21:45:00_c3log,2020-08-07 21:45:00,2020-08-07 21:45:00,16366.97,60.97374,0.877657,39780,61.09866,10.094,16939.71,11.01081,23.22981,1.005091
c3,c3log,gcrew_2020-08-07 22:00:00_c3log,2020-08-07 22:00:00,2020-08-07 22:00:00,16367.37,60.6797,0.873425,39781,61.09717,10.09455,16940.57,11.01137,23.2285,1.005092
c3,c3log,gcrew_2020-08-07 22:15:00_c3log,2020-08-07 22:15:00,2020-08-07 22:15:00,16366.65,59.27397,0.85319,39782,61.09986,10.09418,16940,11.011,23.22797,1.005092
c3,c3log,gcrew_2020-08-07 22:30:00_c3log,2020-08-07 22:30:00,2020-08-07 22:30:00,16369.06,58.83132,0.846819,39783,61.09087,10.09596,16942.76,11.01279,23.22717,1.005093
c3,c3log,gcrew_2020-08-07 22:45:00_c3log,2020-08-07 22:45:00,2020-08-07 22:45:00,16361.84,58.6684,0.844474,39784,61.1178,10.09129,16935.56,11.00811,23.22638,1.00509
c3,c3log,gcrew_2020-08-07 23:00:00_c3log,2020-08-07 23:00:00,2020-08-07 23:00:00,16362.38,57.56009,0.828521,39785,61.11579,10.09171,16936.2,11.00853,23.22612,1.00509
c3,c3log,gcrew_2020-08-07 23:15:00_c3log,2020-08-07 23:15:00,2020-08-07 23:15:00,16364.8,56.72389,0.816484,39786,61.10678,10.09347,16938.93,11.01031,23.22542,1.005092
c3,c3log,gcrew_2020-08-07 23:30:00_c3log,2020-08-07 23:30:00,2020-08-07 23:30:00,16364.94,57.20569,0.82342,39787,61.10626,10.0937,16939.28,11.01053,23.22481,1.005092
c3,c3log,gcrew_2020-08-07 23:45:00_c3log,2020-08-07 23:45:00,2020-08-07 23:45:00,16367.22,56.68499,0.815925,39788,61.09775,10.0953,16941.76,11.01214,23.22445,1.005093
c3,c3log,gcrew_2020-08-08 00:00:00_c3log,2020-08-08 00:00:00,2020-08-08 00:00:00,16364.49,55.91577,0.804852,39789,61.10794,10.0936,16939.14,11.01044,23.22384,1.005092
c3,c3log,gcrew_2020-08-08 00:15:00_c3log,2020-08-08 00:15:00,2020-08-08 00:15:00,16362.78,55.1938,0.79446,39790,61.1143,10.0925,16937.44,11.00933,23.22366,1.005092
c3,c3log,gcrew_2020-08-08 00:30:00_c3log,2020-08-08 00:30:00,2020-08-08 00:30:00,16367.56,55.29139,0.795865,39791,61.09647,10.0959,16942.7,11.01276,23.2227,1.005094
c3,c3log,gcrew_2020-08-08 00:45:00_c3log,2020-08-08 00:45:00,2020-08-08 00:45:00,16363.11,54.4536,0.783806,39792,61.11307,10.093,16938.22,11.00984,23.22234,1.005092
c3,c3log,gcrew_2020-08-08 01:00:00_c3log,2020-08-08 01:00:00,2020-08-08 01:00:00,16366,53.5781,0.771204,39793,61.10227,10.09497,16941.27,11.01183,23.22217,1.005094
c3,c3log,gcrew_2020-08-08 01:15:00_c3log,2020-08-08 01:15:00,2020-08-08 01:15:00,16365.46,53.35668,0.768017,39794,61.10429,10.09481,16941.03,11.01167,23.22122,1.005094
c3,c3log,gcrew_2020-08-08 01:30:00_c3log,2020-08-08 01:30:00,2020-08-08 01:30:00,16360.98,53.98139,0.777009,39795,61.12104,10.09184,16936.45,11.00869,23.22103,1.005092
c3,c3log,gcrew_2020-08-08 01:45:00_c3log,2020-08-08 01:45:00,2020-08-08 01:45:00,16362.45,53.52052,0.770375,39796,61.11554,10.09287,16938.03,11.00972,23.22086,1.005092
c3,c3log,gcrew_2020-08-08 02:00:00_c3log,2020-08-08 02:00:00,2020-08-08 02:00:00,16361.86,52.69744,0.758528,39797,61.11775,10.09253,16937.51,11.00938,23.22059,1.005092
c3,c3log,gcrew_2020-08-08 02:15:00_c3log,2020-08-08 02:15:00,2020-08-08 02:15:00,16363.59,52.98923,0.762728,39798,61.1113,10.09365,16939.24,11.0105,23.22077,1.005093
c3,c3log,gcrew_2020-08-08 02:30:00_c3log,2020-08-08 02:30:00,2020-08-08 02:30:00,16361.18,53.39438,0.768559,39799,61.1203,10.09203,16936.74,11.00888,23.22077,1.005092
c3,c3log,gcrew_2020-08-08 02:45:00_c3log,2020-08-08 02:45:00,2020-08-08 02:45:00,16358.92,53.20045,0.765768,39800,61.12874,10.09065,16934.61,11.0075,23.22015,1.005091
c3,c3log,gcrew_2020-08-08 03:00:00_c3log,2020-08-08 03:00:00,2020-08-08 03:00:00,16362.26,53.24199,0.766366,39801,61.11623,10.09297,16938.2,11.00983,23.2198,1.005093
c3,c3log,gcrew_2020-08-08 03:15:00_c3log,2020-08-08 03:15:00,2020-08-08 03:15:00,16363.76,52.92111,0.761747,39802,61.11063,10.09389,16939.63,11.01076,23.22015,1.005093
c3,c3log,gcrew_2020-08-08 03:30:00_c3log,2020-08-08 03:30:00,2020-08-08 03:30:00,16366.11,52.85427,0.760785,39803,61.10187,10.09567,16942.38,11.01255,23.21919,1.005095
c3,c3log,gcrew_2020-08-08 03:45:00_c3log,2020-08-08 03:45:00,2020-08-08 03:45:00,16364.68,52.42679,0.754632,39804,61.10721,10.09468,16940.84,11.01155,23.21936,1.005094
c3,c3log,gcrew_2020-08-08 04:00:00_c3log,2020-08-08 04:00:00,2020-08-08 04:00:00,16363.79,52.10155,0.74995,39805,61.11052,10.09425,16940.19,11.01112,23.21857,1.005094
c3,c3log,gcrew_2020-08-08 04:15:00_c3log,2020-08-08 04:15:00,2020-08-08 04:15:00,16368.62,51.89563,0.746986,39806,61.09251,10.09733,16944.95,11.01422,23.21928,1.005096
c3,c3log,gcrew_2020-08-08 04:30:00_c3log,2020-08-08 04:30:00,2020-08-08 04:30:00,16361.17,51.86753,0.746582,39807,61.12031,10.0925,16937.48,11.00936,23.21857,1.005093
c3,c3log,gcrew_2020-08-08 04:45:00_c3log,2020-08-08 04:45:00,2020-08-08 04:45:00,16362.41,51.59695,0.742687,39808,61.11569,10.09332,16938.76,11.01019,23.21857,1.005093
c3,c3log,gcrew_2020-08-08 05:00:00_c3log,2020-08-08 05:00:00,2020-08-08 05:00:00,16358.11,51.72966,0.744597,39809,61.13175,10.09048,16934.37,11.00734,23.21839,1.005091
c3,c3log,gcrew_2020-08-08 05:15:00_c3log,2020-08-08 05:15:00,2020-08-08 05:15:00,16360.5,51.031,0.734541,39810,61.12284,10.09206,16936.81,11.00892,23.21848,1.005093
c3,c3log,gcrew_2020-08-08 05:30:00_c3log,2020-08-08 05:30:00,2020-08-08 05:30:00,16362.06,50.82468,0.731571,39811,61.117,10.09303,16938.31,11.0099,23.21883,1.005093
c3,c3log,gcrew_2020-08-08 05:45:00_c3log,2020-08-08 05:45:00,2020-08-08 05:45:00,16362.63,50.26993,0.723586,39812,61.11488,10.09349,16939.01,11.01036,23.21848,1.005094
c3,c3log,gcrew_2020-08-08 06:00:00_c3log,2020-08-08 06:00:00,2020-08-08 06:00:00,16358.04,49.26921,0.709182,39813,61.13201,10.09036,16934.18,11.00721,23.21875,1.005091
c3,c3log,gcrew_2020-08-08 06:15:00_c3log,2020-08-08 06:15:00,2020-08-08 06:15:00,16362.91,48.66371,0.700466,39814,61.11383,10.0937,16939.33,11.01057,23.21839,1.005094
c3,c3log,gcrew_2020-08-08 06:30:00_c3log,2020-08-08 06:30:00,2020-08-08 06:30:00,16362.38,48.20847,0.693913,39815,61.11579,10.09344,16938.94,11.01031,23.21795,1.005094
c3,c3log,gcrew_2020-08-08 06:45:00_c3log,2020-08-08 06:45:00,2020-08-08 06:45:00,16361.51,47.67645,0.686255,39816,61.11904,10.09284,16938.01,11.00971,23.21803,1.005093
c3,c3log,gcrew_2020-08-08 07:00:00_c3log,2020-08-08 07:00:00,2020-08-08 07:00:00,16362.04,47.99831,0.690888,39817,61.11706,10.09317,16938.53,11.01004,23.21813,1.005093
c3,c3log,gcrew_2020-08-08 07:15:00_c3log,2020-08-08 07:15:00,2020-08-08 07:15:00,16361.87,47.58846,0.684989,39818,61.11772,10.09301,16938.28,11.00988,23.21831,1.005093
c3,c3log,gcrew_2020-08-08 07:30:00_c3log,2020-08-08 07:30:00,2020-08-08 07:30:00,16357.3,47.56514,0.684653,39819,61.13478,10.08994,16933.53,11.00679,23.21839,1.005091
c3,c3log,gcrew_2020-08-08 07:45:00_c3log,2020-08-08 07:45:00,2020-08-08 07:45:00,16363.63,46.89994,0.675078,39820,61.11114,10.09418,16940.08,11.01105,23.21839,1.005094
c3,c3log,gcrew_2020-08-08 08:00:00_c3log,2020-08-08 08:00:00,2020-08-08 08:00:00,16359.93,45.21375,0.650807,39821,61.12496,10.09151,16935.95,11.00837,23.21928,1.005092
c3,c3log,gcrew_2020-08-08 08:15:00_c3log,2020-08-08 08:15:00,2020-08-08 08:15:00,16361.59,43.88633,0.631701,39822,61.11875,10.09283,16938,11.0097,23.21831,1.005093
