Logger,Table,loggernet_variable,Site,Plot,Instrument,Instrument_ID,Sensor_ID,Location,valid_through,research_name,note
PNNL_21,Terosdata,"Teros({18,21},2)",TMP,F,TEROS12,21,"T{122,125}","{H3,F4}",,soil_temp_15cm,
PNNL_21,Terosdata,"Teros({18,21},3)",TMP,F,TEROS12,21,"T{122,125}","{H3,F4}",,soil_EC_15cm,
PNNL_21,Terosdata,"Teros({19,22},1)",TMP,F,TEROS12,21,"T{123,126}","{H3,F4}",,soil_vwc_30cm,
PNNL_21,Terosdata,"Teros({19,22},2)",TMP,F,TEROS12,21,"T{123,126}","{H3,F4}",,soil_temp_30cm,
PNNL_21,Terosdata,"Teros({19,22},3)",TMP,F,TEROS12,21,"T{123,126}","{H3,F4}",,soil_EC_30cm,
,,,,,,,,,,,
PNNL_21,WaterLevel200,Format,TMP,F,AquaTROLL200,683416,,,,,
PNNL_21,WaterLevel200,RECORD,TMP,F,AquaTROLL200,683416,,,,,
PNNL_21,WaterLevel200,Statname,TMP,F,AquaTROLL200,683416,,,,,
PNNL_21,WaterLevel200,Aquatroll_ID(2),TMP,F,AquaTROLL200,683416,,,,battery_voltage,
PNNL_21,WaterLevel200,Depth,TMP,F,AquaTROLL200,683416,,,,gw_depth,
PNNL_21,WaterLevel200,Temperature,TMP,F,AquaTROLL200,683416,,,,gw_temperature,
PNNL_21,WaterLevel200,Actual_Conductivity,TMP,F,AquaTROLL200,683416,,,,gw_act_cond,
PNNL_21,WaterLevel200,Specific_Conductivity,TMP,F,AquaTROLL200,683416,,,,gw_spec_cond,
PNNL_21,WaterLevel200,Salinity,TMP,F,AquaTROLL200,683416,,,,gw_salinity,
PNNL_21,WaterLevel200,TDS,TMP,F,AquaTROLL200,683416,,,,gw_tds,
PNNL_21,WaterLevel200,Water_Density,TMP,F,AquaTROLL200,683416,,,,gw_density,
PNNL_21,WaterLevel200,Pressure,TMP,F,AquaTROLL200,683416,,,,gw_pressure,
PNNL_21,WaterLevel200,Resistivity,TMP,F,AquaTROLL200,683416,,,,gw_resistivity,
,,,,,,,,,,,
PNNL_22,sapflow,Format,TMP,F,Sapflow,22,,,,,
PNNL_22,sapflow,RECORD,TMP,F,Sapflow,22,,,,,
PNNL_22,sapflow,Statname,TMP,F,Sapflow,22,,,,,
PNNL_22,sapflow,BattV_Avg,TMP,F,Sapflow,22,,,,battery_voltage,
PNNL_22,sapflow,DiffVolt_Avg({1:6}),TMP,F,Sapflow,22,"{F3,F6,F7,F8,F13,F15}","{D5,D6,B5,B4,D6,A6}",,sapflow_2.5cm,
PNNL_22,sapflow,DiffVolt_Avg(7),TMP,F,Sapflow,22,F7D,B5,,sapflow_5cm,
PNNL_22,sapflow,DiffVolt_Avg(8),TMP,F,Sapflow,22,F19,D2,,sapflow_2.5cm,
PNNL_22,sapflow,DiffVolt_Avg({9:14}),TMP,F,Sapflow,22,,,,,
PNNL_22,sapflow,DiffVolt({1:14}),TMP,F,Sapflow,22,,,,,
,,,,,,,,,,,
PNNL_22,Terosdata,Format,TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,RECORD,TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,Statname,TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,"Teros({1:11},1)",TMP,F,TEROS12,22,"T{076,077,078,053,170,172,082,083,084,169,086}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_vwc_15cm,
PNNL_22,Terosdata,"Teros({1:11},2)",TMP,F,TEROS12,22,"T{076,077,078,053,170,172,082,083,084,169,086}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_temp_15cm,
PNNL_22,Terosdata,"Teros({1:11},3)",TMP,F,TEROS12,22,"T{076,077,078,053,170,172,082,083,084,169,086}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_EC_15cm,
PNNL_22,Terosdata,"Teros({12:13},1)",TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,"Teros({12:13},2)",TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,"Teros({12:13},3)",TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,"Teros(14,1)",TMP,F,TEROS12,22,T171,C3,,soil_vwc_5cm,
PNNL_22,Terosdata,"Teros(14,2)",TMP,F,TEROS12,22,T171,C3,,soil_temp_5cm,
PNNL_22,Terosdata,"Teros(14,3)",TMP,F,TEROS12,22,T171,C3,,soil_EC_5cm,
PNNL_22,Terosdata,"Teros(15,1)",TMP,F,TEROS12,22,T041,C3,,soil_vwc_15cm,
PNNL_22,Terosdata,"Teros(15,2)",TMP,F,TEROS12,22,T041,C3,,soil_temp_15cm,
PNNL_22,Terosdata,"Teros(15,3)",TMP,F,TEROS12,22,T041,C3,,soil_EC_15cm,
PNNL_22,Terosdata,"Teros(16,1)",TMP,F,TEROS12,22,T168,C3,,soil_vwc_30cm,
PNNL_22,Terosdata,"Teros(16,2)",TMP,F,TEROS12,22,T168,C3,,soil_temp_30cm,
PNNL_22,Terosdata,"Teros(16,3)",TMP,F,TEROS12,22,T168,C3,,soil_EC_30cm,
PNNL_22,Terosdata,"Teros({17:22},1)",TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,"Teros({17:22},2)",TMP,F,TEROS12,22,,,,,
PNNL_22,Terosdata,"Teros({17:22},3)",TMP,F,TEROS12,22,,,,,
,,,,,,,,,,,
PNNL_23,sapflow,Format,TMP,F,Sapflow,23,,,,,
PNNL_23,sapflow,RECORD,TMP,F,Sapflow,23,,,,,
PNNL_23,sapflow,Statname,TMP,F,Sapflow,23,,,,,
PNNL_23,sapflow,BattV_Avg,TMP,F,Sapflow,23,,,,battery_voltage,
PNNL_23,sapflow,DiffVolt_Avg({1:6}),TMP,F,Sapflow,23,"{F2,F10,F11,F14,F17,F18}","{G6,F8,F6,D7,I6,H8}",,sapflow_2.5cm,
PNNL_23,sapflow,DiffVolt_Avg({7:14}),TMP,F,Sapflow,23,,,,,
PNNL_23,sapflow,DiffVolt({1:14}),TMP,F,Sapflow,23,,,,,
,,,,,,,,,,,
PNNL_23,Terosdata,Format,TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,RECORD,TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,Statname,TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,"Teros({1:5},1)",TMP,F,TEROS12,23,"{T014,T016,T015,T017,T018}","{G6,C7,E7,G7,I7}",,soil_vwc_15cm,
PNNL_23,Terosdata,"Teros({1:5},2)",TMP,F,TEROS12,23,"{T014,T016,T015,T017,T018}","{G6,C7,E7,G7,I7}",,soil_temp_15cm,
PNNL_23,Terosdata,"Teros({1:5},3)",TMP,F,TEROS12,23,"{T014,T016,T015,T017,T018}","{G6,C7,E7,G7,I7}",,soil_EC_15cm,
PNNL_23,Terosdata,"Teros({6:9},1)",TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,"Teros({6:9},2)",TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,"Teros({6:9},3)",TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,"Teros({10:13},1)",TMP,F,TEROS12,23,"{T183,T011,T025,T026}","{B6,D6,E6,F6}",,soil_vwc_15cm,
PNNL_23,Terosdata,"Teros({10:13},2)",TMP,F,TEROS12,23,"{T183,T011,T025,T026}","{B6,D6,E6,F6}",,soil_temp_15cm,
PNNL_23,Terosdata,"Teros({10:13},3)",TMP,F,TEROS12,23,"{T183,T011,T025,T026}","{B6,D6,E6,F6}",,soil_EC_15cm,
PNNL_23,Terosdata,"Teros({14,17},1)",TMP,F,TEROS12,23,"T{118,043}","{C7,I7}",,soil_vwc_5cm,
PNNL_23,Terosdata,"Teros({14,17},2)",TMP,F,TEROS12,23,"T{118,043}","{C7,I7}",,soil_temp_5cm,
PNNL_23,Terosdata,"Teros({14,17},3)",TMP,F,TEROS12,23,"T{118,043}","{C7,I7}",,soil_EC_5cm,
PNNL_23,Terosdata,"Teros({15,18},1)",TMP,F,TEROS12,23,"T{119,044}","{C7,I7}",,soil_vwc_15cm,
PNNL_23,Terosdata,"Teros({15,18},2)",TMP,F,TEROS12,23,"T{119,044}","{C7,I7}",,soil_temp_15cm,
PNNL_23,Terosdata,"Teros({15,18},3)",TMP,F,TEROS12,23,"T{119,044}","{C7,I7}",,soil_EC_15cm,
PNNL_23,Terosdata,"Teros({16,19},1)",TMP,F,TEROS12,23,"T{120,163}","{C7,I7}",,soil_vwc_30cm,
PNNL_23,Terosdata,"Teros({16,19},2)",TMP,F,TEROS12,23,"T{120,163}","{C7,I7}",,soil_temp_30cm,
PNNL_23,Terosdata,"Teros({16,19},3)",TMP,F,TEROS12,23,"T{120,163}","{C7,I7}",,soil_EC_30cm,
PNNL_23,Terosdata,"Teros({20:22},1)",TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,"Teros({20:22},2)",TMP,F,TEROS12,23,,,,,
PNNL_23,Terosdata,"Teros({20:22},3)",TMP,F,TEROS12,23,,,,,
,,,,,,,,,,,
PNNL_23,WaterLevel200,Format,TMP,F,AquaTROLL200,683345,,,,,
PNNL_23,WaterLevel200,RECORD,TMP,F,AquaTROLL200,683345,,,,,
PNNL_23,WaterLevel200,Statname,TMP,F,AquaTROLL200,683345,,,,,
PNNL_23,WaterLevel200,Aquatroll_ID(2),TMP,F,AquaTROLL200,683345,,,,battery_voltage,CHECK
PNNL_23,WaterLevel200,Depth,TMP,F,AquaTROLL200,683345,,,,gw_depth,
PNNL_23,WaterLevel200,Temperature,TMP,F,AquaTROLL200,683345,,,,gw_temperature,
PNNL_23,WaterLevel200,Actual_Conductivity,TMP,F,AquaTROLL200,683345,,,,gw_act_cond,
PNNL_23,WaterLevel200,Specific_Conductivity,TMP,F,AquaTROLL200,683345,,,,gw_spec_cond,
PNNL_23,WaterLevel200,Salinity,TMP,F,AquaTROLL200,683345,,,,gw_salinity,
PNNL_23,WaterLevel200,TDS,TMP,F,AquaTROLL200,683345,,,,gw_tds,
PNNL_23,WaterLevel200,Water_Density,TMP,F,AquaTROLL200,683345,,,,gw_density,
PNNL_23,WaterLevel200,Pressure,TMP,F,AquaTROLL200,683345,,,,gw_pressure,
PNNL_23,WaterLevel200,Resistivity,TMP,F,AquaTROLL200,683345,,,,gw_resistivity,
,,,,,,,,,,,
PNNL_23,WaterLevel600,RECORD,TMP,F,AquaTROLL600,685474,,,,,
PNNL_23,WaterLevel600,PB,TMP,F,AquaTROLL600,685474,,,,,
PNNL_23,WaterLevel600,Format,TMP,F,AquaTROLL600,685474,,,,,
PNNL_23,WaterLevel600,Statname,TMP,F,AquaTROLL600,685474,,,,,
PNNL_23,WaterLevel600,BattV_Avg,TMP,F,AquaTROLL600,685474,,,,battery_voltage,
PNNL_23,WaterLevel600,Barometric_Pressure600,TMP,F,AquaTROLL600,685474,,,,gw_bar_pressure,
PNNL_23,WaterLevel600,Temperature600,TMP,F,AquaTROLL600,685474,,,,gw_temperature,
PNNL_23,WaterLevel600,Temperature_Int600,TMP,F,AquaTROLL600,685474,,,,gw_temperature_int,Different name?!?
PNNL_23,WaterLevel600,Aquatroll_ID(1),TMP,F,AquaTROLL600,685474,,,,,
PNNL_23,WaterLevel600,Actual_Conductivity600,TMP,F,AquaTROLL600,685474,,,,gw_act_cond,
PNNL_23,WaterLevel600,Specific_Conductivity600,TMP,F,AquaTROLL600,685474,,,,gw_spec_cond,
PNNL_23,WaterLevel600,Salinity600,TMP,F,AquaTROLL600,685474,,,,gw_salinity,
PNNL_23,WaterLevel600,TDS600,TMP,F,AquaTROLL600,685474,,,,gw_tds,
PNNL_23,WaterLevel600,Water_Density600,TMP,F,AquaTROLL600,685474,,,,gw_density,
PNNL_23,WaterLevel600,Resistivity600,TMP,F,AquaTROLL600,685474,,,,gw_resistivity,
PNNL_23,WaterLevel600,pH600,TMP,F,AquaTROLL600,685474,,,,gw_ph,
PNNL_23,WaterLevel600,pH_mV600,TMP,F,AquaTROLL600,685474,,,,gw_ph_mv,
PNNL_23,WaterLevel600,pH_ORP600,TMP,F,AquaTROLL600,685474,,,,gw_ph_orp,
PNNL_23,WaterLevel600,RDO_concen600,TMP,F,AquaTROLL600,685474,,,,gw_rdo_conc,
PNNL_23,WaterLevel600,RDO_perc_sat600,TMP,F,AquaTROLL600,685474,,,,gw_perc_sat,
PNNL_23,WaterLevel600,RDO_part_Pressure600,TMP,F,AquaTROLL600,685474,,,,gw_part_pressure,
PNNL_23,WaterLevel600,Pressure600,TMP,F,AquaTROLL600,685474,,,,gw_pressure,
PNNL_23,WaterLevel600,Depth600,TMP,F,AquaTROLL600,685474,,,,gw_depth,
PNNL_23,WaterLevel600,Voltage,TMP,F,AquaTROLL600,685474,,,,gw_voltage,
PNNL_23,WaterLevel600,Voltage_Ext600,TMP,F,AquaTROLL600,685474,,,,gw_voltage_ext,
PNNL_23,WaterLevel600,Battery_Int600,TMP,F,AquaTROLL600,685474,,,,gw_battery,
,,,,,,,,,,,
PNNL_31,sapflow,Format,TMP,S,Sapflow,31,,,,,
PNNL_31,sapflow,RECORD,TMP,S,Sapflow,31,,,,,
PNNL_31,sapflow,Statname,TMP,S,Sapflow,31,,,,,
PNNL_31,sapflow,BattV_Avg,TMP,S,Sapflow,31,,,,battery_voltage,
PNNL_31,sapflow,DiffVolt_Avg({1:6}),TMP,S,Sapflow,31,"{S2,S3,S13,S15,S16,S17}","{C5,E5,A2,E4,C2,D1}",,sapflow_2.5cm,
PNNL_31,sapflow,DiffVolt_Avg(8),TMP,S,Sapflow,31,S16D,C2,,sapflow_5cm,
PNNL_31,sapflow,"DiffVolt_Avg({7,9,10,11,12,13,14})",TMP,S,Sapflow,31,,,,,
PNNL_31,sapflow,DiffVolt({1:14}),TMP,S,Sapflow,31,,,,,
,,,,,,,,,,,
PNNL_31,Terosdata,Format,TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,RECORD,TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,Statname,TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,"Teros({1:11},1)",TMP,S,TEROS12,31,"T{027,028,029,030,031,032,020,021,022,023,024}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_vwc_15cm,
PNNL_31,Terosdata,"Teros({1:11},2)",TMP,S,TEROS12,31,"T{027,028,029,030,031,032,020,021,022,023,024}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_temp_15cm,
PNNL_31,Terosdata,"Teros({1:11},3)",TMP,S,TEROS12,31,"T{027,028,029,030,031,032,020,021,022,023,024}","{B2,D2,D3,E3,B4,C4,D4,E4,C5,D5,E5}",,soil_EC_15cm,
PNNL_31,Terosdata,"Teros({12:13},1)",TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,"Teros({12:13},2)",TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,"Teros({12:13},3)",TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,"Teros(14,1)",TMP,S,TEROS12,31,T089,C3,,soil_vwc_5cm,
PNNL_31,Terosdata,"Teros(14,2)",TMP,S,TEROS12,31,T089,C3,,soil_temp_5cm,
PNNL_31,Terosdata,"Teros(14,3)",TMP,S,TEROS12,31,T089,C3,,soil_EC_5cm,
PNNL_31,Terosdata,"Teros(15,1)",TMP,S,TEROS12,31,T090,C3,,soil_vwc_15cm,
PNNL_31,Terosdata,"Teros(15,2)",TMP,S,TEROS12,31,T090,C3,,soil_temp_15cm,
PNNL_31,Terosdata,"Teros(15,3)",TMP,S,TEROS12,31,T090,C3,,soil_EC_15cm,
PNNL_31,Terosdata,"Teros(16,1)",TMP,S,TEROS12,31,T091,C3,,soil_vwc_30cm,
PNNL_31,Terosdata,"Teros(16,2)",TMP,S,TEROS12,31,T091,C3,,soil_temp_30cm,
PNNL_31,Terosdata,"Teros(16,3)",TMP,S,TEROS12,31,T091,C3,,soil_EC_30cm,
PNNL_31,Terosdata,"Teros({17:22},1)",TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,"Teros({17:22},2)",TMP,S,TEROS12,31,,,,,
PNNL_31,Terosdata,"Teros({17:22},3)",TMP,S,TEROS12,31,,,,,
,,,,,,,,,,,
PNNL_31,WaterLevel200,Format,TMP,S,AquaTROLL200,683408,,,,,
PNNL_31,WaterLevel200,RECORD,TMP,S,AquaTROLL200,683408,,,,,
PNNL_31,WaterLevel200,Statname,TMP,S,AquaTROLL200,683408,,,,,
PNNL_31,WaterLevel200,Aquatroll_ID(2),TMP,S,AquaTROLL200,683408,,,,battery_voltage,CHECK
PNNL_31,WaterLevel200,Depth,TMP,S,AquaTROLL200,683408,,,,gw_depth,
PNNL_31,WaterLevel200,Temperature,TMP,S,AquaTROLL200,683408,,,,gw_temperature,
PNNL_31,WaterLevel200,Actual_Conductivity,TMP,S,AquaTROLL200,683408,,,,gw_act_cond,
PNNL_31,WaterLevel200,Specific_Conductivity,TMP,S,AquaTROLL200,683408,,,,gw_spec_cond,
PNNL_31,WaterLevel200,Salinity,TMP,S,AquaTROLL200,683408,,,,gw_salinity,
PNNL_31,WaterLevel200,TDS,TMP,S,AquaTROLL200,683408,,,,gw_tds,
PNNL_31,WaterLevel200,Water_Density,TMP,S,AquaTROLL200,683408,,,,gw_density,
PNNL_31,WaterLevel200,Pressure,TMP,S,AquaTROLL200,683408,,,,gw_pressure,
PNNL_31,WaterLevel200,Resistivity,TMP,S,AquaTROLL200,683408,,,,gw_resistivity,
,,,,,,,,,,,
PNNL_32,sapflow,Format,TMP,S,Sapflow,32,,,,,
PNNL_32,sapflow,RECORD,TMP,S,Sapflow,32,,,,,
PNNL_32,sapflow,Statname,TMP,S,Sapflow,32,,,,,
PNNL_32,sapflow,BattV_Avg,TMP,S,Sapflow,32,,,,battery_voltage,
PNNL_32,sapflow,DiffVolt_Avg({1:7}),TMP,S,Sapflow,32,"{S1,S4,S7,S8,S11,S18,S20}","{F7,E6,D7,C6,F6,E5,B8}",,sapflow_2.5cm,
PNNL_32,sapflow,DiffVolt_Avg(8),TMP,S,Sapflow,32,S3D,E5,,sapflow_5cm,
PNNL_32,sapflow,DiffVolt_Avg({9:14}),TMP,S,Sapflow,32,,,,,
PNNL_32,sapflow,DiffVolt({1:14}),TMP,S,Sapflow,32,,,,,
,,,,,,,,,,,
PNNL_32,Terosdata,Format,TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,RECORD,TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,Statname,TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,"Teros({1:5},1)",TMP,S,TEROS12,32,"{T050,T051,T178,T102,T164}","{G6,C7,E7,G7,I7}",,soil_vwc_15cm,
PNNL_32,Terosdata,"Teros({1:5},2)",TMP,S,TEROS12,32,"{T050,T051,T178,T102,T164}","{G6,C7,E7,G7,I7}",,soil_temp_15cm,
PNNL_32,Terosdata,"Teros({1:5},3)",TMP,S,TEROS12,32,"{T050,T051,T178,T102,T164}","{G6,C7,E7,G7,I7}",,soil_EC_15cm,
PNNL_32,Terosdata,"Teros({6:9},1)",TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,"Teros({6:9},2)",TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,"Teros({6:9},3)",TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,"Teros({10:13},1)",TMP,S,TEROS12,32,"{T072,T073,T038,T075}","{B6,D6,E6,F6}",,soil_vwc_15cm,
PNNL_32,Terosdata,"Teros({10:13},2)",TMP,S,TEROS12,32,"{T072,T073,T038,T075}","{B6,D6,E6,F6}",,soil_temp_15cm,
PNNL_32,Terosdata,"Teros({10:13},3)",TMP,S,TEROS12,32,"{T072,T073,T038,T075}","{B6,D6,E6,F6}",,soil_EC_15cm,
PNNL_32,Terosdata,"Teros({14,17},1)",TMP,S,TEROS12,32,"T{105,106}","{C7,I7}",,soil_vwc_5cm,
PNNL_32,Terosdata,"Teros({14,17},2)",TMP,S,TEROS12,32,"T{105,106}","{C7,I7}",,soil_temp_5cm,
PNNL_32,Terosdata,"Teros({14,17},3)",TMP,S,TEROS12,32,"T{105,106}","{C7,I7}",,soil_EC_5cm,
PNNL_32,Terosdata,"Teros({15,18},1)",TMP,S,TEROS12,32,"T{049,096}","{C7,I7}",,soil_vwc_15cm,
PNNL_32,Terosdata,"Teros({15,18},2)",TMP,S,TEROS12,32,"T{049,096}","{C7,I7}",,soil_temp_15cm,
PNNL_32,Terosdata,"Teros({15,18},3)",TMP,S,TEROS12,32,"T{049,096}","{C7,I7}",,soil_EC_15cm,
PNNL_32,Terosdata,"Teros({16,19},1)",TMP,S,TEROS12,32,"T{098,128}","{C7,I7}",,soil_vwc_30cm,
PNNL_32,Terosdata,"Teros({16,19},2)",TMP,S,TEROS12,32,"T{098,128}","{C7,I7}",,soil_temp_30cm,
PNNL_32,Terosdata,"Teros({16,19},3)",TMP,S,TEROS12,32,"T{098,128}","{C7,I7}",,soil_EC_30cm,
PNNL_32,Terosdata,"Teros({20:22},1)",TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,"Teros({20:22},2)",TMP,S,TEROS12,32,,,,,
PNNL_32,Terosdata,"Teros({20:22},3)",TMP,S,TEROS12,32,,,,,
,,,,,,,,,,,
PNNL_32,WaterLevel600,RECORD,TMP,S,AquaTROLL600,685410,,,,,
PNNL_32,WaterLevel600,PB,TMP,S,AquaTROLL600,685410,,,,,
PNNL_32,WaterLevel600,Format,TMP,S,AquaTROLL600,685410,,,,,
PNNL_32,WaterLevel600,Statname,TMP,S,AquaTROLL600,685410,,,,,
PNNL_32,WaterLevel600,BattV_Avg,TMP,S,AquaTROLL600,685410,,,,battery_voltage,
PNNL_32,WaterLevel600,Barometric_Pressure600,TMP,S,AquaTROLL600,685410,,,,gw_bar_pressure,
PNNL_32,WaterLevel600,Temperature600,TMP,S,AquaTROLL600,685410,,,,gw_temperature,
PNNL_32,WaterLevel600,Temperature_Int600,TMP,S,AquaTROLL600,685410,,,,gw_temperature_int,Different name?!?
PNNL_32,WaterLevel600,Aquatroll_ID(1),TMP,S,AquaTROLL600,685410,,,,,
PNNL_32,WaterLevel600,Actual_Conductivity600,TMP,S,AquaTROLL600,685410,,,,gw_act_cond,
PNNL_32,WaterLevel600,Specific_Conductivity600,TMP,S,AquaTROLL600,685410,,,,gw_spec_cond,
PNNL_32,WaterLevel600,Salinity600,TMP,S,AquaTROLL600,685410,,,,gw_salinity,
PNNL_32,WaterLevel600,TDS600,TMP,S,AquaTROLL600,685410,,,,gw_tds,
PNNL_32,WaterLevel600,Water_Density600,TMP,S,AquaTROLL600,685410,,,,gw_density,
PNNL_32,WaterLevel600,Resistivity600,TMP,S,AquaTROLL600,685410,,,,gw_resistivity,
PNNL_32,WaterLevel600,pH600,TMP,S,AquaTROLL600,685410,,,,gw_ph,
PNNL_32,WaterLevel600,pH_mV600,TMP,S,AquaTROLL600,685410,,,,gw_ph_mv,
PNNL_32,WaterLevel600,pH_ORP600,TMP,S,AquaTROLL600,685410,,,,gw_ph_orp,
PNNL_32,WaterLevel600,RDO_concen600,TMP,S,AquaTROLL600,685410,,,,gw_rdo_conc,
PNNL_32,WaterLevel600,RDO_perc_sat600,TMP,S,AquaTROLL600,685410,,,,gw_perc_sat,
PNNL_32,WaterLevel600,RDO_part_Pressure600,TMP,S,AquaTROLL600,685410,,,,gw_part_pressure,
PNNL_32,WaterLevel600,Pressure600,TMP,S,AquaTROLL600,685410,,,,gw_pressure,
PNNL_32,WaterLevel600,Depth600,TMP,S,AquaTROLL600,685410,,,,gw_depth,
PNNL_32,WaterLevel600,Voltage,TMP,S,AquaTROLL600,685410,,,,gw_voltage,
PNNL_32,WaterLevel600,Voltage_Ext600,TMP,S,AquaTROLL600,685410,,,,gw_voltage_ext,
PNNL_32,WaterLevel600,Battery_Int600,TMP,S,AquaTROLL600,685410,,,,gw_battery,
,,,,,,,,,,,
PNNL_33,sapflow,Format,TMP,S,Sapflow,33,,,,,
PNNL_33,sapflow,RECORD,TMP,S,Sapflow,33,,,,,
PNNL_33,sapflow,Statname,TMP,S,Sapflow,33,,,,,
PNNL_33,sapflow,BattV_Avg,TMP,S,Sapflow,33,,,,battery_voltage,
PNNL_33,sapflow,"DiffVolt_Avg({1,2,3,4,5,6,12})",TMP,S,Sapflow,33,"{S5,S6,S9,S10,S12,S14,S19}","{F5,G6,F2,G5,F4,I2,D2}",,sapflow_2.5cm,
PNNL_33,sapflow,"DiffVolt_Avg({9,10})",TMP,S,Sapflow,33,"{S14,S12}D","{I2,F4}",,sapflow_5cm,
PNNL_33,sapflow,"DiffVolt_Avg({7,8,11,13,14})",TMP,S,Sapflow,33,,,,,
PNNL_33,sapflow,DiffVolt({1:14}),TMP,S,Sapflow,33,,,,,
,,,,,,,,,,,
PNNL_33,Terosdata,Format,TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,RECORD,TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,Statname,TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({1:9},1)",TMP,S,TEROS12,33,"{T167,T165,T065,T161,T067,T068,T069,T070,T071}","{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_vwc_15cm,
PNNL_33,Terosdata,"Teros({1:9},2)",TMP,S,TEROS12,33,"{T167,T165,T065,T161,T067,T068,T069,T070,T071}","{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_temp_15cm,
PNNL_33,Terosdata,"Teros({1:9},3)",TMP,S,TEROS12,33,"{T167,T165,T065,T161,T067,T068,T069,T070,T071}","{F3,G3,I3,G4,H4,F5,G5,H5,I5}",,soil_EC_15cm,
PNNL_33,Terosdata,"Teros({10:11},1)",TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({10:11},2)",TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({10:11},3)",TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({12:13},1)",TMP,S,TEROS12,33,"T0{87,88}","{F2,H2}",,soil_vwc_15cm,
PNNL_33,Terosdata,"Teros({12:13},2)",TMP,S,TEROS12,33,"T0{87,88}","{F2,H2}",,soil_temp_15cm,
PNNL_33,Terosdata,"Teros({12:13},3)",TMP,S,TEROS12,33,"T0{87,88}","{F2,H2}",,soil_EC_15cm,
PNNL_33,Terosdata,"Teros({14:16},1)",TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({14:16},2)",TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({14:16},3)",TMP,S,TEROS12,33,,,,,
PNNL_33,Terosdata,"Teros({17,20},1)",TMP,S,TEROS12,33,"T{092,046}","{I3,G5}",,soil_vwc_5cm,
PNNL_33,Terosdata,"Teros({17,20},2)",TMP,S,TEROS12,33,"T{092,046}","{I3,G5}",,soil_temp_5cm,
PNNL_33,Terosdata,"Teros({17,20},3)",TMP,S,TEROS12,33,"T{092,046}","{I3,G5}",,soil_EC_5cm,
PNNL_33,Terosdata,"Teros({18,21},1)",TMP,S,TEROS12,33,"T{093,047}","{I3,G5}",,soil_vwc_15cm,
PNNL_33,Terosdata,"Teros({18,21},2)",TMP,S,TEROS12,33,"T{093,047}","{I3,G5}",,soil_temp_15cm,
PNNL_33,Terosdata,"Teros({18,21},3)",TMP,S,TEROS12,33,"T{093,047}","{I3,G5}",,soil_EC_15cm,
PNNL_33,Terosdata,"Teros({19,22},1)",TMP,S,TEROS12,33,"T{094,048}","{I3,G5}",,soil_vwc_30cm,
PNNL_33,Terosdata,"Teros({19,22},2)",TMP,S,TEROS12,33,"T{094,048}","{I3,G5}",,soil_temp_30cm,
